Mission1,missionLast,Crew,pirateId,missionCount,missionHours,pirateLevel,age,Occupation,dayOrNight,crewSatisfactionAvg,State,crewmemberDied
NA,18176,53,12497,64,NA,4,41,Working,NA,85,massachusetts,1
16191,18195,53,12498,69,418,4,25,NA,night_shift,98,maryland,0
NA,18464,53,12499,74,439,4,54,Other,night_shift,100,ia,0
16191,16524,53,12500,9,53,1,71,Student,night_shift,91,pennsylvania,0
16191,18181,53,12501,67,399,4,27,Student,night_shift,82,connecticut,0
16191,16995,53,12502,29,171,2,25,Other,day_shift,96,va,0
16191,16461,53,12503,7,45,1,30,Working,night_shift,90,nv,0
16191,18458,53,12504,74,444,4,54,Retired,day_shift,97,alabama,0
16191,18463,53,12505,75,449,4,23,Working,day_shift,88,mn,0
16191,18466,53,12506,77,463,4,NA,Student,night_shift,6,az,0
16191,16647,53,12507,15,92,2,29,Working,NA,54,nc,0
16191,18444,53,12508,76,456,NA,19,Student,NA,96,ms,0
16222,18484,54,12509,75,454,4,44,NA,night_shift,87,ar,0
16222,16805,54,12510,21,131,2,52,Retired,day_shift,89,dc,0
16222,17725,54,12511,48,292,3,26,NA,night_shift,87,oklahoma,0
16222,16755,54,12512,16,95,NA,24,Working,night_shift,93,hawaii,0
16222,18439,54,12513,74,441,4,63,Working,night_shift,89,mt,0
16222,18297,54,12514,69,416,4,31,Working,day_shift,NA,colorado,0
16222,16706,54,12515,16,99,2,31,Working,night_shift,35,in,0
16222,18434,54,12516,76,454,4,41,Working,night_shift,92,hi,0
16222,18465,54,12517,73,441,4,47,Student,night_shift,88,mi,0
16222,18428,54,12518,74,444,4,56,Working,night_shift,92,ohio,0
16222,17860,54,12519,54,323,4,47,NA,NA,83,california,0
16222,18402,54,12520,73,439,4,33,Working,night_shift,NA,nj,0
16222,17768,54,12521,51,302,4,20,Working,night_shift,91,ny,0
16222,17769,54,12522,52,309,4,56,Working,night_shift,85,delaware,0
16222,18461,54,12523,76,455,4,22,Working,day_shift,87,sd,0
16222,16901,54,12524,25,155,2,39,Working,night_shift,93,indiana,0
16222,18436,54,12525,75,NA,5,35,Working,either_shift,93,arizona,0
16222,16477,54,12526,8,50,1,19,Student,NA,NA,north carolina,0
16222,17121,54,12527,32,190,3,27,Working,night_shift,20,alabama,0
16222,18438,NA,12528,73,438,4,31,Working,night_shift,93,sc,1
16222,18435,54,12529,76,459,4,24,Working,day_shift,5,or,0
16222,17755,54,12530,51,301,4,23,Working,night_shift,87,idaho,0
16222,18470,54,12531,73,443,4,23,Working,night_shift,66,ohio,0
16222,17196,54,12532,32,194,3,33,Working,night_shift,92,massachusetts,0
16222,17554,54,12533,43,258,3,68,Working,night_shift,85,nj,0
16222,16540,54,12534,12,69,2,38,Working,night_shift,90,ky,0
16222,16775,54,12535,19,116,2,44,Working,day_shift,88,new hampshire,0
16222,17177,54,12536,30,178,2,39,Working,night_shift,92,south dakota,0
16222,17119,54,12537,30,182,2,23,NA,night_shift,NA,montana,0
16222,18435,54,12538,73,440,4,55,NA,night_shift,93,tx,0
16222,18434,54,12539,72,428,4,50,Retired,day_shift,95,ri,0
16222,16349,54,12540,2,13,1,27,Working,NA,87,al,0
16222,18441,54,12541,75,453,4,53,Other,night_shift,99,kansas,0
16222,17833,54,12542,56,340,4,19,Student,night_shift,37,florida,0
16222,18433,54,12543,75,453,4,21,Other,day_shift,97,az,0
16222,18452,54,12544,76,454,4,53,Working,day_shift,91,connecticut,0
16222,17640,54,12545,45,272,NA,22,Working,night_shift,93,maine,0
16222,18486,54,12546,74,440,4,37,Working,night_shift,86,pa,NA
16222,18292,54,12547,70,417,4,64,Working,night_shift,91,il,0
16222,17553,54,12548,45,272,3,71,NA,either_shift,75,pa,0
16222,18477,54,12549,75,448,4,21,Other,night_shift,85,louisiana,0
16222,16383,54,12550,3,22,1,30,Working,night_shift,94,michigan,0
16222,18055,54,12551,63,376,4,28,Working,either_shift,93,nevada,0
16222,16237,54,12552,1,6,1,29,Working,night_shift,26,oklahoma,0
16222,17638,54,12553,45,266,3,68,Working,night_shift,87,wi,0
16222,18445,54,12554,72,435,4,19,Other,night_shift,87,la,0
16222,17501,54,12555,43,257,3,26,Student,night_shift,98,pennsylvania,0
16222,18488,54,12556,78,465,4,38,Working,night_shift,69,louisiana,0
16222,16231,54,12557,1,8,1,19,Student,night_shift,59,mn,0
16222,18454,54,12558,72,434,4,26,Working,night_shift,98,tx,0
16222,17015,54,12559,25,NA,2,47,NA,night_shift,94,nm,0
16222,16769,54,12560,19,114,2,58,Working,NA,95,ok,0
16222,18445,54,12561,73,440,4,64,Working,either_shift,93,hawaii,0
16222,16276,54,12562,3,20,NA,32,Working,night_shift,66,tx,0
16222,17400,54,12563,41,244,3,47,Retired,either_shift,32,kentucky,0
16222,18056,NA,12564,63,374,4,20,Student,NA,98,kansas,0
16222,16423,54,12565,8,43,1,68,Retired,either_shift,44,south dakota,0
16222,16770,54,12566,16,96,NA,47,Working,night_shift,87,mi,0
16222,18424,54,12567,74,442,4,28,Student,night_shift,26,maine,0
16222,18463,54,12568,74,446,4,48,Student,night_shift,87,md,0
16222,18457,54,12569,72,427,4,37,Working,night_shift,92,or,0
16222,18479,54,12570,73,433,4,75,NA,NA,98,nh,0
16222,17860,54,12571,53,323,4,23,NA,night_shift,86,rhode island,0
NA,16883,54,12572,22,128,2,68,Working,either_shift,90,ut,1
16222,NA,54,12573,74,448,4,23,Other,night_shift,NA,montana,0
16222,18440,54,12574,74,446,4,24,Working,day_shift,39,connecticut,0
16222,18488,54,12575,78,470,4,19,Other,night_shift,99,district of columbia,1
16222,18456,54,12576,72,431,4,23,Other,either_shift,85,co,0
16222,17970,54,12577,58,352,4,52,Working,day_shift,92,iowa,0
16222,17489,54,12578,43,255,3,45,Retired,day_shift,57,mississippi,0
16222,18468,54,12579,75,453,NA,45,Other,NA,100,mt,0
16222,16575,54,12580,10,58,1,26,Working,night_shift,95,massachusetts,0
16222,18458,54,12581,77,465,4,33,Working,night_shift,5,hawaii,0
16222,16918,54,12582,22,127,2,19,Student,night_shift,89,utah,0
16222,18431,54,12583,73,437,4,41,Student,day_shift,95,sd,0
16222,16298,54,12584,2,8,1,26,Working,night_shift,94,wyoming,0
16222,18425,54,12585,74,445,4,66,Retired,either_shift,85,fl,0
16222,18468,54,12586,73,434,4,22,Working,day_shift,87,nd,0
NA,18467,54,12587,73,442,4,21,Student,night_shift,96,kentucky,0
16222,16816,54,12588,20,118,2,32,Working,night_shift,88,wy,0
16222,17232,54,12589,36,220,3,69,Student,night_shift,38,nebraska,0
16222,18463,54,12590,74,440,NA,26,Working,night_shift,19,mt,0
16222,17568,54,12591,43,258,3,47,Working,night_shift,96,ks,0
16222,16779,54,12592,20,120,2,54,Working,night_shift,93,arizona,0
16222,17294,54,12593,36,214,3,61,Working,night_shift,28,wy,0
16222,18475,54,12594,73,434,4,49,Student,night_shift,89,vt,0
16222,17300,54,12595,37,226,3,25,Working,day_shift,94,wy,0
16222,17227,54,12596,36,213,4,34,NA,NA,95,ak,0
16222,17596,54,12597,48,286,3,45,Working,day_shift,NA,co,0
16222,16500,54,12598,8,43,1,37,Working,night_shift,56,rhode island,0
16222,16296,54,12599,1,9,1,26,NA,day_shift,89,la,0
16222,18480,54,12600,75,448,4,53,Working,night_shift,93,ohio,0
16222,18481,54,12601,77,459,4,34,Student,NA,90,NA,0
16222,18468,54,12602,76,453,4,30,Working,night_shift,68,tennessee,0
16222,18233,54,12603,65,388,4,66,Retired,day_shift,100,tx,0
16222,18445,54,12604,72,434,4,60,Working,either_shift,98,ok,0
16222,16947,54,12605,22,128,2,25,Working,night_shift,34,utah,0
16222,18184,54,12606,67,399,4,65,Retired,NA,91,wi,0
16222,18489,54,12607,76,456,4,41,Student,NA,99,massachusetts,1
16222,17698,54,12608,48,288,3,47,Working,night_shift,98,hi,0
16222,18024,54,12609,61,369,4,20,Other,day_shift,86,wi,0
16222,16310,54,12610,4,26,1,22,Other,night_shift,89,iowa,0
16222,18436,54,12611,75,452,4,33,Working,NA,96,ma,NA
16222,18436,54,12612,75,447,4,47,Student,day_shift,99,sc,0
16222,16992,54,12613,25,147,2,46,Working,day_shift,87,mn,0
16222,18108,54,12614,63,378,4,39,Working,NA,91,sc,0
16222,18453,54,12615,74,444,4,30,Working,night_shift,91,id,0
16222,18446,54,12616,72,433,4,23,Working,night_shift,98,nv,0
16222,18132,54,12617,62,369,4,23,Working,day_shift,91,pa,0
16222,18485,54,12618,76,456,4,32,Student,NA,NA,wyoming,0
16222,18462,54,12619,77,465,4,25,Working,night_shift,88,delaware,0
16222,18473,54,12620,76,456,4,27,Student,night_shift,91,sd,0
16222,16767,54,12621,20,123,2,51,Working,night_shift,84,or,0
16222,17190,54,12622,30,181,3,45,Working,day_shift,96,arkansas,0
16222,17489,54,12623,43,255,3,70,Retired,NA,85,arkansas,0
16222,18451,54,12624,73,434,4,39,Working,day_shift,96,tx,0
16222,17422,54,12625,41,246,3,71,Student,night_shift,91,nj,0
16222,17532,54,12626,43,254,3,34,Working,either_shift,95,iowa,0
16222,17219,NA,12627,34,199,3,52,Working,night_shift,91,ca,0
16222,18427,54,12628,75,453,4,42,Student,night_shift,99,ca,0
16222,17931,54,12629,59,353,4,46,Working,night_shift,93,iowa,0
16222,18470,54,12630,74,439,4,28,Other,night_shift,51,nj,0
16222,18461,54,12631,75,447,4,65,Working,night_shift,90,wi,0
16222,16281,54,12632,4,19,1,50,Working,night_shift,86,rhode island,0
16222,16975,54,12633,25,151,2,69,Working,night_shift,100,me,0
16222,18455,54,12634,76,454,4,25,Working,night_shift,81,ut,0
16222,17131,54,12635,32,190,3,59,Working,night_shift,93,mi,0
16222,18441,54,12636,76,452,4,41,Working,either_shift,98,nebraska,1
16222,18230,54,12637,68,407,4,49,Working,night_shift,99,nevada,0
16222,17537,54,12638,43,255,3,60,Other,night_shift,100,me,0
16222,17845,54,12639,55,327,4,NA,Working,NA,31,nc,0
16222,17562,54,12640,NA,263,3,21,Working,night_shift,72,colorado,0
16222,16866,54,12641,22,129,2,68,Retired,NA,97,ne,NA
16222,18471,54,12642,75,451,4,23,Working,day_shift,93,colorado,1
16222,18489,54,12643,75,452,4,19,NA,either_shift,88,ct,0
16222,16328,54,12644,6,41,1,43,Working,night_shift,60,NA,0
16222,18445,54,12645,73,443,4,47,Working,day_shift,94,new hampshire,0
16222,18472,54,12646,74,441,NA,30,Working,night_shift,93,de,0
16222,17234,54,12647,32,197,3,23,Working,day_shift,99,me,0
16222,16555,54,12648,10,65,1,62,Working,NA,46,new york,0
16222,18458,54,12649,73,434,4,NA,Working,night_shift,6,oregon,1
16222,16827,54,12650,21,131,2,18,Student,night_shift,91,in,0
16222,18467,54,12651,74,443,4,29,Working,either_shift,89,ky,0
16222,16471,54,12652,8,52,1,48,Working,night_shift,90,me,0
16222,18429,54,12653,75,447,4,61,Working,NA,93,missouri,0
16222,17097,54,12654,28,164,2,38,NA,night_shift,85,sd,0
16222,18440,54,12655,73,437,4,54,Working,night_shift,87,ak,0
16222,16922,54,12656,23,137,2,40,Working,night_shift,28,ks,0
16222,17143,54,12657,30,180,2,20,Student,day_shift,NA,fl,0
16222,18050,54,12658,60,359,4,46,Student,night_shift,96,ms,0
16222,16617,54,12659,12,70,2,66,Other,night_shift,97,il,0
16222,17704,54,12660,51,303,NA,26,Working,night_shift,76,me,0
16222,18217,54,12661,66,391,4,20,NA,either_shift,99,tx,0
16222,18471,54,12662,77,467,4,25,Working,NA,NA,de,0
16222,16808,54,12663,18,113,2,21,Student,night_shift,93,north dakota,0
16222,18446,54,12664,74,448,4,35,Student,night_shift,96,mn,0
16222,18022,54,12665,62,375,4,38,NA,NA,NA,vermont,0
16222,18102,54,12666,61,364,4,31,Other,night_shift,98,kansas,0
16222,17711,54,12667,51,310,4,39,Other,night_shift,87,nc,0
16222,17797,54,12668,54,328,4,42,Working,day_shift,86,new mexico,0
16222,18470,54,12669,77,463,4,65,Student,night_shift,98,wi,1
16222,17864,54,12670,56,335,4,24,Other,night_shift,90,ks,0
16222,17595,54,12671,46,279,3,35,Student,night_shift,96,ny,0
16222,17905,54,12672,55,325,4,49,Working,night_shift,5,utah,0
16222,16402,54,12673,6,39,1,66,NA,day_shift,88,ky,0
16222,18463,54,12674,76,461,4,25,Working,either_shift,20,georgia,0
16222,16491,54,12675,7,41,1,61,NA,NA,92,dc,0
16222,16908,54,12676,25,149,2,18,Other,night_shift,33,north dakota,0
16222,18483,54,12677,76,455,4,34,Working,night_shift,85,alabama,0
16222,18163,54,12678,63,375,4,35,Working,night_shift,98,NA,0
16222,18438,54,12679,74,445,4,31,Working,day_shift,92,virginia,0
16222,18488,54,12680,74,NA,4,63,Working,either_shift,35,north dakota,0
16222,17215,54,12681,32,193,3,29,NA,night_shift,86,michigan,0
16222,17092,54,12682,31,181,3,24,Other,night_shift,91,ky,1
16222,16816,54,12683,20,121,2,56,Other,NA,96,me,0
16222,17960,54,12684,58,344,4,22,Student,day_shift,41,vt,0
16222,18445,54,12685,74,443,4,54,Student,NA,0,wisconsin,1
16222,16447,54,12686,9,49,1,56,Working,night_shift,87,sd,0
16222,17145,54,12687,33,193,3,66,Retired,NA,41,ar,0
16222,18463,54,12688,75,450,NA,26,Working,night_shift,30,missouri,0
16222,17991,54,12689,58,351,4,44,Student,night_shift,14,or,0
16222,16587,54,12690,14,85,2,46,Working,night_shift,98,ky,1
16222,18486,54,12691,77,463,4,18,Student,NA,5,arizona,0
16222,18446,54,12692,75,447,NA,27,Working,night_shift,NA,alabama,0
16222,18360,54,12693,70,421,4,27,Working,night_shift,95,al,0
16222,17788,54,12694,53,314,4,66,Working,night_shift,91,tn,0
16222,18486,54,12695,76,455,4,49,Retired,either_shift,99,south dakota,0
16222,18456,54,12696,72,436,4,49,NA,night_shift,90,district of columbia,1
16222,16716,54,12697,14,85,2,21,Student,night_shift,NA,NA,0
16222,18426,54,12698,72,436,4,19,Student,either_shift,96,ut,0
16222,18442,54,12699,75,454,4,32,Working,day_shift,67,id,0
16222,17157,54,12700,31,185,3,28,Working,night_shift,61,mi,0
16222,17613,54,12701,44,263,3,21,Student,NA,NA,in,0
16222,NA,54,12702,75,446,4,61,Working,night_shift,99,north dakota,0
16222,16530,54,12703,12,69,2,32,Working,night_shift,95,new jersey,0
16222,18472,54,12704,75,453,4,65,Working,day_shift,85,ri,0
16222,16305,54,12705,3,14,1,24,NA,night_shift,85,NA,0
16222,16587,54,12706,10,62,1,57,Working,night_shift,98,delaware,0
16222,18478,54,12707,76,452,4,18,NA,night_shift,53,ak,0
16222,16512,54,12708,12,76,2,47,Working,night_shift,89,nebraska,0
16222,18487,54,12709,74,445,4,48,NA,night_shift,86,alabama,0
16222,17950,54,12710,60,356,4,58,Working,either_shift,88,wy,0
16222,16464,54,12711,6,34,NA,30,Working,night_shift,90,minnesota,0
16222,18412,54,12712,74,449,4,27,Working,NA,79,vermont,0
16222,18468,54,12713,73,442,4,24,Student,day_shift,94,mississippi,0
16222,18432,54,12714,72,437,NA,44,Student,day_shift,60,sc,0
16222,18262,54,12715,67,401,4,21,Student,night_shift,89,minnesota,0
16222,18480,54,12716,75,454,4,25,Working,night_shift,98,nv,0
16222,17106,54,12717,28,168,2,46,Working,day_shift,71,vt,0
16222,18441,54,12718,74,445,4,55,Working,night_shift,33,oh,0
16222,17320,54,12719,35,206,3,49,NA,night_shift,96,louisiana,0
16222,16810,54,12720,20,121,2,27,Working,night_shift,21,louisiana,0
16222,17866,54,12721,56,338,4,61,Retired,either_shift,89,in,0
16222,17853,54,12722,56,332,4,21,Student,night_shift,90,new jersey,0
16222,18438,54,12723,73,443,4,30,Working,night_shift,91,florida,0
16222,18457,54,12724,75,445,4,20,Student,night_shift,12,nc,0
16222,17763,54,12725,51,306,4,68,Retired,day_shift,72,mi,0
16222,18189,54,12726,66,398,4,26,Working,night_shift,86,south dakota,0
16222,17550,54,12727,43,262,3,65,Retired,day_shift,99,hi,0
16222,17557,54,12728,44,259,3,66,Retired,day_shift,NA,montana,1
16222,18452,54,12729,72,428,4,55,Student,night_shift,90,california,0
16222,18271,54,12730,68,410,4,18,NA,night_shift,89,ks,0
16222,16833,54,12731,22,131,2,20,Working,day_shift,100,nebraska,0
16222,16555,54,12732,11,69,2,23,Working,night_shift,88,california,0
16222,16532,54,12733,12,69,2,19,Working,night_shift,94,texas,0
16222,18468,54,12734,73,434,4,37,Working,night_shift,92,me,0
16222,18472,54,12735,75,445,4,68,Retired,either_shift,98,montana,0
16222,18135,54,12736,63,383,4,20,Student,night_shift,81,west virginia,0
16222,17153,54,12737,30,178,2,46,Student,day_shift,18,louisiana,0
16222,18321,54,12738,69,410,4,66,Retired,day_shift,100,al,0
16222,18254,54,12739,66,397,4,27,Working,day_shift,85,va,1
16222,18455,54,12740,73,434,4,57,Retired,day_shift,97,nevada,0
16222,16430,54,12741,7,39,1,29,Working,NA,99,ca,0
16222,17927,54,12742,59,355,4,29,Working,night_shift,10,ok,0
16222,18423,54,12743,73,NA,4,41,Other,night_shift,33,virginia,0
16222,18464,54,12744,76,457,4,21,Student,night_shift,97,tn,0
16222,18424,54,12745,74,441,4,28,Student,night_shift,100,va,0
16222,17426,54,12746,38,228,3,20,Student,night_shift,94,ca,0
16252,16882,55,12747,19,118,2,34,Working,night_shift,100,kentucky,0
16252,17909,55,12748,56,335,4,27,Other,night_shift,97,nc,0
16252,17664,55,12749,48,291,3,20,Student,night_shift,100,hi,0
16252,18452,55,12750,74,447,4,26,Other,night_shift,39,tn,0
16252,18090,55,12751,61,363,4,28,Working,night_shift,31,texas,0
16252,18462,55,12752,75,449,4,71,Working,night_shift,10,montana,0
16252,18459,55,12753,74,441,4,20,Other,day_shift,91,wisconsin,0
16252,18484,55,12754,73,440,4,22,Other,day_shift,71,nebraska,0
16252,16491,55,12755,6,31,1,46,Working,night_shift,91,massachusetts,0
16252,17533,55,12756,42,254,3,31,Working,either_shift,91,ky,0
16252,18429,55,12757,72,428,4,40,NA,night_shift,92,ma,0
16252,18475,55,12758,74,445,4,40,Working,night_shift,94,co,0
16252,18470,55,12759,73,438,4,38,Working,day_shift,93,mississippi,0
16252,16599,55,12760,14,86,2,29,Student,night_shift,87,nm,0
16252,18334,55,12761,67,399,NA,65,Retired,either_shift,95,maine,0
16252,17654,55,12762,47,286,3,26,Other,night_shift,84,ne,0
16252,18088,55,12763,59,353,4,NA,Working,either_shift,96,arkansas,0
16252,17720,55,12764,47,283,3,28,Student,night_shift,30,idaho,0
16252,18438,55,12765,73,439,4,25,Working,day_shift,97,vt,0
16252,16537,55,12766,12,69,2,53,Working,night_shift,98,kentucky,0
16252,18451,55,12767,75,446,4,63,Working,night_shift,90,colorado,0
16252,18469,55,12768,75,448,4,20,Other,night_shift,42,mo,0
16252,17440,55,12769,40,241,NA,23,Working,night_shift,57,maine,0
16252,17078,55,12770,30,178,2,31,Working,night_shift,43,tx,0
16252,18464,55,12771,75,451,4,67,Retired,day_shift,94,in,0
16252,16505,55,12772,6,39,1,64,NA,night_shift,52,mississippi,0
16252,18489,55,12773,74,449,4,28,Working,day_shift,95,me,0
16252,18451,55,12774,74,NA,4,69,Working,night_shift,41,new jersey,0
16252,18472,55,12775,74,447,4,57,Working,day_shift,97,new mexico,0
16252,18489,55,12776,75,448,4,60,Working,night_shift,88,nv,0
16252,18452,55,12777,71,423,4,29,Working,night_shift,96,arkansas,0
16252,16515,55,12778,8,49,1,65,Retired,day_shift,2,md,0
16252,17219,55,12779,32,189,3,43,Other,night_shift,10,oh,0
16252,17725,55,12780,48,291,3,32,NA,day_shift,87,ar,0
16252,17927,55,12781,54,327,4,19,Student,NA,24,idaho,0
16252,17495,55,12782,42,NA,3,NA,Working,night_shift,15,montana,0
16252,18448,55,12783,72,427,4,52,Working,night_shift,95,ky,0
16252,16292,55,12784,2,8,1,44,Working,night_shift,69,pennsylvania,0
16252,18488,55,12785,74,442,4,22,Working,night_shift,69,oklahoma,0
16252,16645,55,12786,12,70,2,64,Retired,day_shift,21,wisconsin,0
16252,18430,55,12787,75,452,4,36,Working,night_shift,80,oklahoma,1
16252,18478,55,12788,73,434,4,73,Retired,either_shift,92,texas,0
16252,17385,55,12789,40,238,3,30,Student,day_shift,NA,massachusetts,0
16252,NA,NA,12790,74,441,4,40,Working,night_shift,99,ne,0
16252,16774,55,12791,19,114,2,23,Student,NA,87,az,0
16252,17544,55,12792,41,242,3,35,NA,night_shift,100,la,0
16252,16456,55,12793,5,29,1,20,Working,night_shift,85,ky,0
16252,18472,55,12794,NA,459,4,56,NA,either_shift,65,co,0
16252,NA,55,12795,24,147,2,30,Student,night_shift,NA,co,0
16252,17747,55,12796,52,307,4,18,Other,day_shift,93,ny,0
16252,17265,NA,12797,34,207,3,37,Student,night_shift,85,arizona,0
16252,18450,55,12798,74,439,4,63,Working,day_shift,16,NA,0
16252,18447,55,12799,71,423,4,19,NA,night_shift,85,ky,0
16252,18472,55,12800,74,447,4,48,Student,night_shift,85,nm,0
16252,17842,55,12801,52,317,4,27,NA,night_shift,69,sc,0
16252,18462,55,12802,75,450,4,35,Working,night_shift,NA,tennessee,0
16252,17224,NA,12803,31,184,NA,52,Working,night_shift,87,mi,0
16252,18486,55,12804,76,457,NA,65,Working,night_shift,12,delaware,0
16252,17485,55,12805,40,237,3,19,NA,night_shift,60,utah,0
16252,18445,55,12806,75,453,4,18,Working,day_shift,73,oregon,0
16252,17963,55,12807,58,348,4,30,Working,night_shift,NA,kansas,0
16252,18467,55,12808,72,435,4,24,Working,night_shift,95,al,0
16252,18131,55,12809,63,375,4,63,Retired,day_shift,90,illinois,0
16252,18094,55,12810,62,373,4,24,Working,night_shift,90,co,0
16252,17857,55,12811,53,315,4,67,Working,night_shift,74,nv,0
16252,17926,NA,12812,58,348,4,19,Student,day_shift,96,mi,0
16252,16367,55,12813,6,31,NA,23,Working,day_shift,60,nevada,0
16252,18426,55,12814,70,417,4,67,Retired,either_shift,94,ky,0
16252,18341,55,12815,70,415,4,23,Working,night_shift,98,or,0
16252,18309,55,12816,71,430,4,74,Retired,day_shift,88,va,0
16252,16252,55,12817,0,2,1,44,Working,day_shift,86,vermont,0
16252,18455,55,12818,71,421,4,18,Student,night_shift,85,or,0
16252,18425,55,12819,71,428,4,25,Working,night_shift,89,tn,0
16252,16874,55,12820,21,130,2,22,Working,night_shift,85,nj,0
16252,17796,55,12821,51,305,4,20,Working,night_shift,89,nj,1
